CUST_ORDER_ID,LOCATION_ID,LOCATION_RANK
296375,C2200000,1
296375,D8308400,2
296412,C4244300,1
296412,C4244600,2
296412,F4564300,3
296416,B2160000,1
296417,C4244700,1
296417,F4564300,2
296430,C4204900,1
296430,F7507100,2
296433,C4244900,1
296433,E4404700,2
296435,F7507900,1
296435,F7507900,2
296444,D8308701,1
296444,D8308701,2
296445,F7507900,1
296448,C4204701,1
296451,C4254800,1
296455,F4544200,1
296467,F7597800,1
296467,F7557900,2
296467,F7557900,3
296467,F4544400,4
296467,F4544400,5
296467,F4544700,6
296467,F4544700,7
296467,F4544800,8
296467,F4544800,9
296507,F5545700,1
296507,F5545700,2
296509,C4244900,1
296509,C4244900,2
296509,F4544500,3
296509,F4544500,4
296509,F5505700,5
296516,D4394600,1
296516,D4394600,2
296516,F4594900,3
296516,F4594900,4
296538-1,F4504900,1
296546,C4204901,1
296555,E4494101,1
296557,G7657100,1
296559,C4244900,1
296559,F4544500,2
296559-1,D4354600,1
296559-1,D4354600,2
296559-1,D4304300,3
296559-1,D4304600,4
296559-1,D4304600,5
296569,C4204400,1
296572,F5555900,1
296573-1,F6546100,1
296574,E4404300,1
296574,E4404300,2
296575,C2200000,1
296575,B2100000,2
296575,B2100000,3
296575,E4404100,4
296576,C4254000,1
296576,C4254000,2
296576,C4254000,3
296576,C4254000,4
296576,C4254000,5
296577,C4204901,1
296577,C4204901,2
296583,F4564300,1
296583,F4564300,2
296583,F4564300,3
296583,F5505700,4
296583,F4544500,5
296584,B4000000,1
296584,F5555900,2
296586,C4254000,1
296586,C4254000,2
296586,C4254000,3
296586,C4254000,4
296588,F4504900,1
296588,F4504900,2
296588,MISC,3
296592,F5545700,1
296592,F5545700,2
296593,F4564300,1
296598,B2160000,1
296598,C4294500,2
296598,C4294500,3
296598,C4294500,4
296598,C4294500,5
296598,C4294500,6
296600,F5555800,1
296604,F7557100,1
296613,G5605700,1
296613,G5605700,2
296613,F6596700,3
296613,MISC,4
296614,C4254100,1
296615,C4244700,1
296623,E4494101,1
296624,G7657100,1
296628,F6556800,1
296628,F6556800,2
296633,F4504500,1
296633,D4304600,2
296633,D4304600,3
296635,F6546300,1
296637,C4294000,1
296643,C4294900,1
296648,D8308800,1
296656,E4444900,1
296656,F4544400,2
296656,F4544400,3
296656,F4544400,4
296692,F6546901,1
296692,F7507601,2
296717,B4000000,1
296717,G5605600,2
296718,C4294600,1
296718,C4294600,2
296718,C4294600,3
296718,C4294600,4
296727-1,F4504900,1
296727-1,F4504900,2
296727-1,F4504900,3
296756,C3200000,1
296756,C3200000,2
296756,C3200000,3
296756,C2200000,4
296756,B2160000,5
296756,D4394300,6
296756,D4394300,7
296756,D4394300,8
296756,E4404900,9
296756,E4404900,10
296772,D4344300,1
296772,D4344300,2
296774,F6546900,1
296774,F6546900,2
296774,C2200000,3
296774,B2160000,4
296774,C4244300,5
296774,C4244300,6
296774,C4244500,7
296774,C4244900,8
296774,C4244600,9
296774,C4204800,10
296774,C4204800,11
296774,C4294500,12
296774,C4294500,13
296774,C4294500,14
296774,F8508400,15
296774,F8508400,16
296774,F8508400,17
296774,F8508400,18
296774,F4544000,19
296774,F4544901,20
296774,F4544500,21
296774,D8308400,22
296776,C4244600,1
296777,D4344400,1
296777,D4344400,2
296777,D4304400,3
296777,E4464901,4
296777-1,D4394300,1
296777-1,D4394300,2
296778,B2100000,1
296778,B2100000,2
296778,C2200000,3
296778,F4504600,4
296778,F4504600,5
296778,F8508400,6
296778,E4404100,7
296778,C4254800,8
296778,C4254800,9
296778,C4254800,10
296778,C4254800,11
296778,C4254800,12
296778,C4254800,13
296778,C4294800,14
296778,C4294800,15
296778,C4294800,16
296778,C4294800,17
296778,C4294800,18
296778,C4294800,19
296778,C4294800,20
296778,C4294800,21
296779,D4394800,1
296779,D4394800,2
296779,F4504000,3
296779,E4404900,4
296779,E4404900,5
296779,D4304000,6
296779,D4304500,7
296779,D4304500,8
296788,C4254800,1
296788,C4254800,2
296788,C4254800,3
296788,C4254800,4
296798,C4254200,1
296798,C4254200,2
296798,C4254200,3
296798,C4254200,4
296798,C4254200,5
296798,C4254200,6
296798,C4294300,7
296798,C4294300,8
296798,F5555900,9
296798,F6556400,10
296808,C4294800,1
296808,C4294800,2
296808,C4294800,3
296808,C4294800,4
296808,C4294800,5
296808,C4294800,6
296808,C4294800,7
296808,C4294800,8
296808,C4294800,9
296808,C4294800,10
296808,C4294800,11
296808,C4294800,12
296808,C4294800,13
296808,C4294800,14
296808,C4294800,15
296808,C4294800,16
296808,C4294800,17
296808,C4294800,18
296808,C4294800,19
296808,C4294800,20
296808,C4294800,21
296808,C4294800,22
296808,C4294800,23
296808,C4294800,24
296808,C4294800,25
296808,C4294800,26
296808,C4294800,27
296808,C4294800,28
296808,C4294800,29
296808,C4294800,30
296808,C4294800,31
296808,C4294800,32
296808,C4294800,33
296808,C4294800,34
296808,C4294800,35
296808,C4294800,36
296808,C4294800,37
296808,C4294800,38
296808,C4294800,39
296808,C4294800,40
296808,F5555800,41
296810,F7557500,1
296810,F7557500,2
296810,D8308400,3
296816,E4494700,1
296816,E4494800,2
296816,E4494800,3
296816,E4494800,4
296816,E4494800,5
296816,E4494800,6
296821,D8308801,1
296833,E4494200,1
296841,F4564500,1
296850,F4564100,1
296850,F4564200,2
296850,F4564200,3
296850,F4564500,4
296850,F4564500,5
296850,F6546300,6
296862,F4564500,1
296863,D4344600,1
296863,D4344600,2
296863,F4544800,3
296863,F8548500,4
296863,F8548500,5
296863,F8508100,6
296863,F8508100,7
296863,D4394300,8
296863,E4444700,9
296863,E4494100,10
296863,F6556100,11
296863,C4294500,12
296863,C4294500,13
296863,C4294700,14
296863-1,C4294800,1
296863-1,C4294800,2
296863-1,C4294800,3
296863-1,C4294800,4
296863-1,C4294800,5
296863-1,C4294800,6
296863-1,C4294800,7
296863-1,C4294800,8
296863-1,C4294800,9
296863-1,C4294800,10
296863-1,C4294800,11
296863-1,C4294800,12
296864,F8548500,1
296864,F8548500,2
296864,F8548500,3
296864,F8548500,4
296864,F8548500,5
296864,F8548500,6
296864,F8548500,7
296864,F8548500,8
296870,G8000000,1
296871,C4244300,1
296877,G4644400,1
296877,G4644400,2
296877,G4644400,3
296877,C4254500,4
296877,C4254500,5
296877,C4254500,6
296877,C4254500,7
296877,C4294800,8
296877,C4294800,9
296877,C4294800,10
296877,C4294800,11
296877,C4294800,12
296877,C4294800,13
296877,C4294800,14
296877,C4294800,15
296877,G7647600,16
296877,G7647600,17
296877,G7647600,18
296877,F5555800,19
296877,F5555900,20
296899,C4294800,1
296899,C4294800,2
296900,B4000000,1
296904,F4544300,1
296920,E4464600,1
296920,E4464400,2
296921,F4504600,1
296927,F5555900,1
296927,F6556200,2
296933,G4604800,1
296936,C4244800,1
296936,F4544000,2
296941,D8348701,1
296941,MISC,2
296942,C4244900,1
296942,C4244800,2
296943,C4244500,1
296943,MISC,2
296944,B2160000,1
296944,B2160000,2
296945,D8348601,1
296945,D8348901,2
296945,MISC,3
296956,F7547901,1
296956,F7547901,2
296961,B2190000,1
296961,MISC,2
296967,D8348701,1
296967,C4244800,2
296967,MISC,3
296969,F4504000,1
296970,F8548600,1
296970,F8548600,2
296970,MISC,3
296988,C4294800,1
296988,C4294800,2
296988,C4294800,3
296988,C4294800,4
296988,C4294800,5
296988,C4294800,6
296988,C4294800,7
296988,C4294800,8
296988,C4294800,9
296988,C4294800,10
296988,C4294800,11
296988,C4294800,12
296988,C4294800,13
296988,C4294800,14
296988,C4294800,15
296988,C4294800,16
296988,C4294800,17
296989,B4000000,1
296996,B2100000,1
296996,F6506300,2
296996,MISC,3
297000,G8000000,1
297000,G8000000,2
297001,B2160000,1
297001,B2160000,2
297001,C4294500,3
297008,F4504800,1
297008,F4504900,2
297008,F4504900,3
297008,F4544300,4
297009,E4494200,1
297013,C4294500,1
297013,C4294500,2
297013,C4294500,3
297015,F4564300,1
297015,C4244700,2
297020,B2190000,1
297022,F6506800,1
297022,E4444400,2
297022,D4354700,3
297022,C4254800,4
297022,C4254800,5
297027,C4254500,1
297027,C4254500,2
297027,C4254500,3
297027,C4254500,4
297036,C4244800,1
297056,F7597200,1
297056,F7597200,2
297064,G6606100,1
297069,C4254800,1
297069,C4254800,2
297069,C4254700,3
297069,C4254700,4
297069,C4294200,5
297072,C4294100,1
297074,C4294300,1
297074,C4294300,2
297075,C4254500,1
297075,C4254500,2
297075,C4254500,3
297075,C4254500,4
297076,E4494100,1
297086,F7547200,1
297086,F7547200,2
297090,F4504600,1
297096,F5545800,1
297096,F5545800,2
297096,F7557500,3
297096,F7547600,4
297096,C4254800,5
297096,C4254800,6
297096,C4254700,7
297096,C4254700,8
297098,C4254500,1
297098,C4254500,2
297098,C4254500,3
297098,C4294900,4
297098,C4294900,5
297098,C4294700,6
297098,C4294700,7
297098,C4294700,8
297098,C4294700,9
297102,F4504900,1
297102,C4294300,2
297102,C4294300,3
297102,C4294300,4
297102,C4294300,5
297102,C4294700,6
297102,C4294700,7
297116,E4404300,1
297116,E4404300,2
297117,D8308400,1
297118,F6506800,1
297118,F6506800,2
297129,G8698000,1
297135,C4254300,1
297135,C4254300,2
297135,C4254300,3
297135,C4254300,4
297145,C4294700,1
297145,C4294700,2
297145,C4294700,3
297145,C4294700,4
297145,C4294700,5
297168,F8548100,1
297168,F8548100,2
297168,F8548100,3
297168,F8548100,4
297171,G8608201,1
297171,G8608201,2
297171,G6646700,3
297173,C4254800,1
297173,C4254800,2
297173,C4254800,3
297173,C4254800,4
297173,C4254800,5
297173,C4254800,6
297173,C4254800,7
297173,C4254800,8
297173,C4294800,9
297173,C4294800,10
297173,C4294800,11
297173,C4294800,12
297173,C4294800,13
297173,C4294800,14
297173,C4294800,15
297173,C4294800,16
297173,C4294600,17
297173,C4294600,18
297173,C4294600,19
297173,C4294600,20
297173,C4294600,21
297173,C4294600,22
297173,C4294600,23
297173,C4294600,24
297173,F6596801,25
297210,E4494100,1
297210,C4294700,2
297210,C4294700,3
297210,C4294700,4
297210,C4294700,5
297210,C4294700,6
297210,C4294700,7
297210,C4294800,8
297210,C4294800,9
297224,G6696800,1
297227,F8548700,1
297227,F7557500,2
297227,G7647400,3
297227,E4404800,4
297227,E4404800,5
297227,C4254800,6
297227,C4254800,7
297227,C4294800,8
297227,C4294800,9
297227,C4294800,10
297227,C4294800,11
297227,C4294800,12
297227,C4294800,13
297231,F5555800,1
297231,F7507600,2
297231,F7507600,3
297231,F7507600,4
297232,C4204901,1
297243,F5555800,1
297243,F6556400,2
297262,C4244800,1
297266,D7347800,1
297273,F7597800,1
297273,F7597800,2
297273,F8000000,3
297273,F6506700,4
297273,F6506700,5
297273,F5545800,6
297273,E4404900,7
297273,E4404900,8
297273,C4254900,9
297273,C4254900,10
297273,C4254900,11
297273,C4294300,12
297273,C4294300,13
297274,F6596800,1
297274,F6596800,2
297275,C4244900,1
297275,C4244900,2
297275,C4244900,3
297275,C4244900,4
297275,C4244900,5
297275,C4244900,6
297275,C4244900,7
297275,C4244800,8
297275,C4244800,9
297275,C4244800,10
297280,F4504600,1
297280,C4254800,2
297280,C4254800,3
297280,C4294500,4
297280,C4294500,5
297280,C4294600,6
297280,C4294600,7
297295,C4244900,1
297297,D4344600,1
297299,F6546500,1
297299,MISC,2
297300,G7607500,1
297300,MISC,2
297303,C4244900,1
297303,C4254600,2
297303,MISC,3
297308,G4604703,1
297308,G4604703,2
297318,F4564800,1
297318,MISC,2
297331,D4354100,1
297331,D4354100,2
297331,C4254700,3
297331,C4254700,4
297331,C4254700,5
297331,C4254500,6
297331,C4254500,7
297331,C4254400,8
297331,C4254400,9
297336,F5555800,1
297336,F6556400,2
297337,C4244300,1
297337,C4244500,2
297337,C4244600,3
297337,C4204801,4
297337,C4204801,5
297337,D8348401,6
297337,D8348401,7
297337,D8348401,8
297337,D8348401,9
297346,F5555800,1
297346,F6556200,2
297346,F6556500,3
297346,F8548100,4
297346,F8548100,5
297346,C4254400,6
297346,C4254400,7
297346,C4254400,8
297346,C4254400,9
297346,C4254400,10
297346,C4254400,11
297346,C4254400,12
297346,C4254400,13
297346,C4254800,14
297346,C4254800,15
297346,C4254800,16
297346,C4254800,17
297356,F7507800,1
297357,C4294500,1
297357,C4294500,2
297365,C4294800,1
297365,C4294800,2
297365,C4294800,3
297365,C4294800,4
297365,C4294800,5
297365,C4294800,6
297367,C4244900,1
297367,F4544500,2
297369,E6496200,1
297382,C4204801,1
297386,C4254800,1
297386,C4254800,2
297386,C4254800,3
297386,C4254800,4
297386,C4254700,5
297386,C4254700,6
297386,C4254600,7
297386,C4294100,8
297386,C4294100,9
297386,C4294100,10
297386,C4294100,11
297386,C4294100,12
297386,C4294100,13
297386,C4294600,14
297386,C4294600,15
297386,C4294800,16
297386,C4294800,17
297388,F4594500,1
297389,E4464200,1
297389,F7597600,2
297389,F7597600,3
297389,D8308400,4
297389,D8308400,5
297391,C3200000,1
297391,C3200000,2
297391,F4504900,3
297392,D4394000,1
297394,C4294800,1
297394,C4294800,2
297394,C4294800,3
297394,C4294800,4
297394,C4294800,5
297394,C4294800,6
297394,C4294800,7
297394,C4294800,8
297394,C4294800,9
297394,C4294800,10
297394,C4294800,11
297394,C4294800,12
297394,C4294800,13
297394,C4294800,14
297394,C4294800,15
297394,C4294800,16
297394,C4294800,17
297394,C4294800,18
297394,C4294800,19
297394,C4294800,20
297394,C4294800,21
297394,C4294800,22
297394,C4294800,23
297394,C4294800,24
297411,C3200000,1
297411,C3200000,2
297411,B2120000,3
297411,B2120000,4
297411,G8648500,5
297411,G8648500,6
297411,E6496200,7
297411,B4000000,8
297411,E4444400,9
297411,E4404900,10
297411,E4404900,11
297411,E4464200,12
297411,F7547501,13
297411,F8000000,14
297411,D8308400,15
297415,C4244800,1
297415,F4544000,2
297416,D4354900,1
297416,D4354900,2
297416,E4464700,3
297416,E4444200,4
297417,F8548100,1
297417,F8548100,2
297421,F8000000,1
297422,G7607200,1
297424,F5545700,1
297424,F5545700,2
297457,C4204901,1
297457,C4204901,2
297457,F4564300,3
297457,F4544000,4
297459,F4564700,1
297459,E4464400,2
297471,D4344700,1
297471,C4244600,2
297471,F4564300,3
297475,C4244500,1
297477,B3000000,1
297478,B3000000,1
297478,B3000000,2
297483,G7647400,1
297483,G7647400,2
297543,F7507700,1
297543,E4404300,2
297543,E4404300,3
297543,MISC,4
297553,F4544900,1
297553,MISC,2
297575,F7557101,1
297575,F4564901,2
297589,B4000000,1
297589,B4000000,2
297589,C4244900,3
297589,C4244602,4
297589,E4404300,5
297589,E4404300,6
297589,F4504900,7
297589,F4504900,8
297589,F4504900,9
297589,C4294500,10
297589,C4294500,11
297607,C4294900,1
297607,C4294900,2
297607,C4294900,3
297607,C4294900,4
297607,C4294900,5
297607,C4294900,6
297607,C4294900,7
297607,C4294900,8
297607,F7597600,9
297613,F4504700,1
297613,MISC,2
297622,G7607700,1
297626,D4354900,1
297626,D4354900,2
297626,MISC,3
297669,F4504701,1
297669,C4244500,2
297669,C4244500,3
297669,C4244600,4
297669,C4254200,5
297669,C4254200,6
297669,C4254200,7
297669,C4254200,8
297669,F6546100,9
297669,G4644900,10
297669,G4644900,11
297669,G7607400,12
297669,G7607400,13
297669,F6546700,14
297669-1,D4354001,1
297673-1,F7507900,1
297673-1,F7507801,2
297676,B2100000,1
297676,B2100000,2
297676,B2100000,3
297676,F7507700,4
297676,F7507700,5
297676,F7507700,6
297676,F7507700,7
297676,F7507700,8
297676,F6506800,9
297676,F6506800,10
297676,F6506800,11
297676,F6506800,12
297676,F6506800,13
297676,F6506800,14
297676,F6506800,15
297676,F6506800,16
297678,B4000000,1
297678,B4000000,2
297678,B4000000,3
297678,F6546400,4
297678,E4494200,5
297678,F6546900,6
297678,F6546900,7
297678,F6546900,8
297678,F6546900,9
297678,F6546900,10
297688-1,F7547500,1
297691,C4294800,1
297691,C4294800,2
297691,C4294800,3
297691,C4294800,4
297691,C4294800,5
297691,C4294800,6
297691,C4294800,7
297691,C4294800,8
297691,C4294800,9
297691,C4294800,10
297691,C4294800,11
297691,C4294800,12
297691,C4254800,13
297691,C4254800,14
297691,C4254800,15
297691,C4254800,16
297691,C4254800,17
297691,C4254800,18
297691,F5555800,19
297691,G4644400,20
297691,G7647600,21
297695,F4564400,1
297695,F4564400,2
297726,C3200000,1
297726,C3200000,2
297726,F4504600,3
297726,F4504600,4
297726,F4504600,5
297726,F4504600,6
297726,E4404300,7
297726,E4404300,8
297726,E4404300,9
297726,E4404300,10
297726,E4444100,11
297726,E4444100,12
297726,E4444100,13
297726,E4444100,14
297726,B2160000,15
297726,B4000000,16
297726,F6546900,17
297726,F6546900,18
297726,F6546900,19
297726,F5555800,20
297726,F6556100,21
297726,F6556200,22
297726,F6556500,23
297729,D4354900,1
297729,D4354900,2
297737,F5555902,1
297737,F5555902,2
297738,G4644200,1
297738,G4644200,2
297738-1,F8558000,1
297738-1,F8558000,2
297985,F8558701,1
297985,D4344700,2
297986,D4354700,1
297986,D4354700,2
297990,F4504600,1
297990,F4504600,2
298008,F4504500,1
298008,F4504700,2
298008,MISC,3
298011,F6596901,1
298011,D4304800,2
298011,D4304800,3
298011,C4294300,4
298011,C4294300,5
298012,F8548400,1
298012,F4504500,2
298012,C4254800,3
298012,C4254800,4
298012,C4254800,5
298012,C4254800,6
298012,MISC,7
298026,G6606400,1
298026,G6606400,2
298026,G6606400,3
298026,F6596400,4
298026,G6696700,5
298026,G6656900,6
298026,G6656900,7
298029,G4604600,1
298029,G4604600,2
298029,F4544000,3
298029,F4544000,4
298061,F7557900,1
298063,G8000000,1
298063,G8000000,2
298064,C4294600,1
298064,C4294600,2
298064,C4294600,3
298064,C4294600,4
298064,C4294600,5
298064,C4294600,6
298067,C4294600,1
298067,C4294600,2
298067,C4294600,3
298067,C4294600,4
298067,C4294600,5
298067,C4294800,6
298067,C4294800,7
298067,C4294800,8
298067,C4294800,9
298068,G6606300,1
298070,F4504400,1
298070,F4504600,2
298071,B4000000,1
298081,C4254700,1
298081,C4254700,2
298081,C4254700,3
298084,G6656400,1
298084,G6656400,2
298084,G6656900,3
298084,G6656900,4
298088,D4304900,1
298089,F4504300,1
298089,G6656200,2
298094,C4244900,1
298094,MISC,2
298096,E4404700,1
298096,E4404700,2
298096,MISC,3
298100,E4404300,1
298100,E4404300,2
298100,MISC,3
298111,F4504700,1
298120,F7557500,1
298121,E4444600,1
298121,E4444600,2
298121,F6556302,3
298121,F4504600,4
298121,F4504600,5
298121,F4544800,6
298121,B2160000,7
298121,C4294300,8
298121,C4294300,9
298121,F6506100,10
298121,E4464200,11
298121,E4464200,12
298121,C4254800,13
298121,C4254800,14
298121,C4254800,15
298121,C4254800,16
298121,C4254800,17
298121,C4254800,18
298121,C4254800,19
298121,C4254800,20
298121,C4254800,21
298121,C4254800,22
298121,C4254500,23
298121,C4254500,24
298121,C4254600,25
298121,C4254600,26
298121,C4254600,27
298121,C4254900,28
298121,C4254900,29
298121,C4294500,30
298121,C4294500,31
298121,C4294500,32
298121,C4294800,33
298121,C4294800,34
298121,C4294800,35
298121,C4294800,36
298121,C4294800,37
298121,C4294800,38
298121,C4294800,39
298123,F4544200,1
298124,C4254500,1
298130,F6556100,1
298130,F6556500,2
298140,C4294701,1
298140,MISC,2
298175,B2190000,1
298175,B2190000,2
298182,F4594000,1
298186,E4464300,1
298190,C4244700,1
298190,C4204901,2
298191,C4254800,1
298191,C4254800,2
298191,C4254700,3
298191,C4254700,4
298191,C4254700,5
298191,C4254700,6
298191,C4254300,7
298191,C4254300,8
298191,C4294600,9
298191,C4294600,10
298194,E4444100,1
298196,E4464700,1
298201,C4204500,1
298201,C4244600,2
298206,C4254800,1
298206,C4254800,2
298208,F4594300,1
298215,E4404700,1
298221,F6556302,1
298233,C4294800,1
298233,C4294800,2
298234,D4354400,1
298234,D4354400,2
298234,D4344900,3
298257,B4000000,1
298257,C3270000,2
298257,C3270000,3
298257,C3270000,4
298257,C3270000,5
298257,F7507700,6
298259,D4344400,1
298259,D4344400,2
298259,F7547600,3
298264,F6506800,1
298264,F6506800,2
298265,C4244300,1
298271,G4644800,1
298271,G4644800,2
298271,G4644800,3
298275,F4544500,1
298275,C4204900,2
298279,F4504000,1
298297,D4344400,1
298297,D4344400,2
298297,C4244800,3
298297,F6506100,4
298297,F6506100,5
298297,F4504900,6
298297,E4404900,7
298297,E4404900,8
298297,C4294600,9
298297,C4294600,10
298297,C4294800,11
298297,C4294800,12
298297,C4294800,13
298297,C4294800,14
298303,C4244300,1
298316,C4294800,1
298316,C4294800,2
298316,C4294800,3
298316,C4294800,4
298316,C4294800,5
298316,C4294800,6
298316,C4294800,7
298316,C4294800,8
298316,C4294800,9
298316,C4294800,10
298316,C4294800,11
298316,C4294800,12
298316,C4294800,13
298316,C4294800,14
298316,C4294800,15
298316,C4294800,16
298316,C4294800,17
298316,C4294800,18
298316,C4294800,19
298316,C4294800,20
298316,C4294800,21
298316,C4294800,22
298316,C4294800,23
298316,C4294800,24
298316,C4294800,25
298316,C4294800,26
298316,C4294800,27
298316,C4294800,28
298316,C4294800,29
298316,C4294800,30
298316,C4294800,31
298316,C4294800,32
298316,C4294800,33
298316,C4294800,34
298316,C4294800,35
298316,C4294800,36
298316,C4294800,37
298316,C4294800,38
298316,C4294800,39
298316,C4294800,40
298316,C4254300,41
298316,C4254300,42
298316,C4254300,43
298316,C4254300,44
298316,C4254300,45
298316,C4254300,46
298316,C4254400,47
298316,C4254400,48
298316,C4254400,49
298316,C4254400,50
298316,C4254400,51
298316,C4254400,52
298316,C4254500,53
298316,C4254500,54
