CUST_ORDER_ID,LOCATION_ID,PART_ID,TYPE,QTY,TRANSACTION_DATE,CREATE_DATE,USER_ID,PICK_HOUR,DAY_OF_WEEK,ZONE,AISLE_BIN,ORDER_SIZE,TOTAL_ORDER_QTY,PREV_LOCATION,NEXT_LOCATION,SECONDS_SINCE_LAST_PICK,LOCATION_RANK
018513,F8558003,1611301001,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 11:25:49.137,JUDER,11,4,F,8558003,4205,16646.00000000,G8648000,B5000000,96,4
018513,B5000000,1018003001,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 11:28:56.473,JUDER,11,4,B,5000000,4205,16646.00000000,F8558003,C4000000,187,5
018532,C4000000,1030076001,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 11:43:28.527,JUDER,11,4,C,4000000,4205,16646.00000000,B5000000,E4000000,872,1
018532,E4000000,1081084001,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 11:45:29.787,JUDER,11,4,E,4000000,4205,16646.00000000,C4000000,E6000000,121,2
018532,E6000000,1030006009,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 11:46:56.877,JUDER,11,4,E,6000000,4205,16646.00000000,E4000000,C4000000,87,3
018532,C4000000,1012053001,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 11:47:59.333,JUDER,11,4,C,4000000,4205,16646.00000000,E6000000,C4000000,63,4
018532,C4000000,1097062009,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 11:49:22.810,JUDER,11,4,C,4000000,4205,16646.00000000,C4000000,E7000000,83,5
018533,E7000000,1030096007,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 11:56:43.667,JUDER,11,4,E,7000000,4205,16646.00000000,C4000000,D4000000,441,1
018522,D4000000,1019113101,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:03:00.673,JUDER,12,4,D,4000000,4205,16646.00000000,E7000000,D5000000,377,1
018522,D5000000,1019073101,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:04:50.113,JUDER,12,4,D,5000000,4205,16646.00000000,D4000000,D4000000,110,2
018522,D4000000,1083341001,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 12:22:23.673,JUDER,12,4,D,4000000,4205,16646.00000000,D5000000,D5000000,1053,3
018522,D5000000,1035196101,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 12:23:48.890,JUDER,12,4,D,5000000,4205,16646.00000000,D4000000,E4000000,85,4
018522,E4000000,1081084001,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:25:18.460,JUDER,12,4,E,4000000,4205,16646.00000000,D5000000,F8508200,90,5
018522,F8508200,1038396001,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:27:43.450,JUDER,12,4,F,8508200,4205,16646.00000000,E4000000,G8608200,145,6
018522,G8608200,1612251001,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:29:05.680,JUDER,12,4,G,8608200,4205,16646.00000000,F8508200,D7357900,82,7
018522,D7357900,1912061001,O,6.00000000,2009-05-20 00:00:00.000,2009-05-20 12:31:33.277,JUDER,12,4,D,7357900,4205,16646.00000000,G8608200,D8358100,148,8
018522,D8358100,1912041001,O,6.00000000,2009-05-20 00:00:00.000,2009-05-20 12:32:32.997,JUDER,12,4,D,8358100,4205,16646.00000000,D7357900,D7000000,59,9
018522,D7000000,1010333103,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:33:35.317,JUDER,12,4,D,7000000,4205,16646.00000000,D8358100,E5000000,63,10
018522,E5000000,1310373009,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:35:36.383,JUDER,12,4,E,5000000,4205,16646.00000000,D7000000,C4000000,121,11
018519,C4000000,1030076001,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 12:41:36.770,JUDER,12,4,C,4000000,4205,16646.00000000,E5000000,C4000000,360,1
018519,C4000000,1030096001,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:45:02.320,JUDER,12,4,C,4000000,4205,16646.00000000,C4000000,E4000000,206,2
018519,E4000000,1081084001,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:46:39.180,JUDER,12,4,E,4000000,4205,16646.00000000,C4000000,E5000000,97,3
018519,E5000000,1310173001,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 12:48:33.460,JUDER,12,4,E,5000000,4205,16646.00000000,E4000000,E5000000,114,4
018519,E5000000,1310173009,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 12:49:14.063,JUDER,12,4,E,5000000,4205,16646.00000000,E5000000,D5000000,41,5
018519,D5000000,1035296101,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 12:50:29.293,JUDER,12,4,D,5000000,4205,16646.00000000,E5000000,D5000000,75,6
018519,D5000000,1035196101,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 12:51:14.430,JUDER,12,4,D,5000000,4205,16646.00000000,D5000000,D7347900,45,7
018519,D7347900,1015113101,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 12:52:19.420,JUDER,12,4,D,7347900,4205,16646.00000000,D5000000,D7357900,65,8
018519,D7357900,1912061001,O,12.00000000,2009-05-20 00:00:00.000,2009-05-20 12:53:23.237,JUDER,12,4,D,7357900,4205,16646.00000000,D7347900,D8358100,64,9
018519,D8358100,1912041001,O,12.00000000,2009-05-20 00:00:00.000,2009-05-20 12:54:20.110,JUDER,12,4,D,8358100,4205,16646.00000000,D7357900,G7607900,57,10
018519,G7607900,1612301001,O,6.00000000,2009-05-20 00:00:00.000,2009-05-20 12:55:51.450,JUDER,12,4,G,7607900,4205,16646.00000000,D8358100,G8648000,91,11
018519,G8648000,1611261001,O,6.00000000,2009-05-20 00:00:00.000,2009-05-20 12:57:33.267,JUDER,12,4,G,8648000,4205,16646.00000000,G7607900,E7447903,102,12
018519,E7447903,1097162009,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 13:00:15.887,JUDER,13,4,E,7447903,4205,16646.00000000,G8648000,D8000000,162,13
018519,D8000000,1097152009,O,8.00000000,2009-05-20 00:00:00.000,2009-05-20 14:08:09.317,JUDER,14,4,D,8000000,4205,16646.00000000,E7447903,D8398600,4074,14
018519,D8398600,1098062009,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 14:09:17.437,JUDER,14,4,D,8398600,4205,16646.00000000,D8000000,C4000000,68,15
018519,C4000000,1097062009,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 14:11:54.900,JUDER,14,4,C,4000000,4205,16646.00000000,D8398600,G5000000,157,16
012240,G5000000,1085251053,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 15:04:06.033,JUDER,15,4,G,5000000,4205,16646.00000000,C4000000,B5000000,3132,1
012240,B5000000,1913000002,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 15:15:38.163,JUDER,15,4,B,5000000,4205,16646.00000000,G5000000,D5000000,692,2
015812-1,D5000000,1035296101,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 16:01:09.107,JUDER,16,4,D,5000000,4205,16646.00000000,B5000000,B5000000,2731,1
018521,B5000000,1018003001,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 16:22:10.037,JUDER,16,4,B,5000000,4205,16646.00000000,D5000000,E4000000,1261,1
018521,E4000000,1081084001,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 16:23:07.743,JUDER,16,4,E,4000000,4205,16646.00000000,B5000000,E6000000,57,2
018521,E6000000,1035196107,O,1.00000000,2009-05-20 00:00:00.000,2009-05-20 16:23:54.060,JUDER,16,4,E,6000000,4205,16646.00000000,E4000000,D5000000,47,3
018568,D5000000,1019073101,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 16:58:45.613,JUDER,16,4,D,5000000,4205,16646.00000000,E6000000,C4000000,2091,1
018568,C4000000,1030076001,O,4.00000000,2009-05-20 00:00:00.000,2009-05-20 17:00:30.513,JUDER,17,4,C,4000000,4205,16646.00000000,D5000000,D4000000,105,2
018568,D4000000,1081104001,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 17:07:21.090,JUDER,17,4,D,4000000,4205,16646.00000000,C4000000,E4000000,411,3
018568,E4000000,1083311001,O,2.00000000,2009-05-20 00:00:00.000,2009-05-20 17:08:58.247,JUDER,17,4,E,4000000,4205,16646.00000000,D4000000,E8468701,97,4
018633,E8468701,1411021001,O,1.00000000,2009-05-21 00:00:00.000,2009-05-21 16:12:15.350,JUDER,16,5,E,8468701,4205,16646.00000000,E4000000,D8358500,82997,1
019925,D8358500,1097052009,O,2.00000000,2009-06-03 00:00:00.000,2009-06-03 16:44:19.057,JUDER,16,4,D,8358500,4205,16646.00000000,E8468701,D7307100,1125124,1
019925,D7307100,1090103009,O,4.00000000,2009-06-03 00:00:00.000,2009-06-03 16:44:59.370,JUDER,16,4,D,7307100,4205,16646.00000000,D8358500,G7647901,40,2
019849,G7647901,1612301001,O,2.00000000,2009-06-04 00:00:00.000,2009-06-04 09:49:49.627,JUDER,9,5,G,7647901,4205,16646.00000000,D7307100,D5000000,61490,1
019953,D5000000,1019073101,O,3.00000000,2009-06-04 00:00:00.000,2009-06-04 10:29:15.560,JUDER,10,5,D,5000000,4205,16646.00000000,G7647901,D5000000,2366,1
019953,D5000000,1087101001,O,1.00000000,2009-06-04 00:00:00.000,2009-06-04 10:31:19.447,JUDER,10,5,D,5000000,4205,16646.00000000,D5000000,D7000000,124,2
019953,D7000000,1010333101,O,5.00000000,2009-06-04 00:00:00.000,2009-06-04 10:33:36.103,JUDER,10,5,D,7000000,4205,16646.00000000,D5000000,D4000000,137,3
019996,D4000000,1019113101,O,4.00000000,2009-06-04 00:00:00.000,2009-06-04 11:56:14.140,JUDER,11,5,D,4000000,4205,16646.00000000,D7000000,D5000000,4958,1
019996,D5000000,1038196001,O,2.00000000,2009-06-04 00:00:00.000,2009-06-04 11:59:44.963,JUDER,11,5,D,5000000,4205,16646.00000000,D4000000,F8508200,210,2
019996,F8508200,1038396001,O,2.00000000,2009-06-04 00:00:00.000,2009-06-04 12:01:55.857,JUDER,12,5,F,8508200,4205,16646.00000000,D5000000,G8608400,131,3
019996,G8608400,1612201001,O,4.00000000,2009-06-04 00:00:00.000,2009-06-04 12:04:09.950,JUDER,12,5,G,8608400,4205,16646.00000000,F8508200,G7607900,134,4
019996,G7607900,1612301001,O,6.00000000,2009-06-04 00:00:00.000,2009-06-04 12:05:34.073,JUDER,12,5,G,7607900,4205,16646.00000000,G8608400,D5000000,85,5
020034,D5000000,1087101001,O,1.00000000,2009-06-04 00:00:00.000,2009-06-04 14:49:32.197,JUDER,14,5,D,5000000,4205,16646.00000000,G7607900,D4000000,9838,1
019688,D4000000,1040201101,O,2.00000000,2009-06-05 00:00:00.000,2009-06-05 15:28:16.767,JUDER,15,6,D,4000000,4205,16646.00000000,D5000000,D6000000,88724,1
020146,D6000000,1030006001,O,2.00000000,2009-06-05 00:00:00.000,2009-06-05 15:34:37.000,JUDER,15,6,D,6000000,4205,16646.00000000,D4000000,D8358100,381,1
020146,D8358100,1912041001,O,6.00000000,2009-06-05 00:00:00.000,2009-06-05 15:53:47.713,JUDER,15,6,D,8358100,4205,16646.00000000,D6000000,F7000000,1150,2
020146,F7000000,1319081031,O,3.00000000,2009-06-05 00:00:00.000,2009-06-05 15:54:24.400,JUDER,15,6,F,7000000,4205,16646.00000000,D8358100,D7000000,37,3
020146,D7000000,1042001101,O,1.00000000,2009-06-05 00:00:00.000,2009-06-05 15:55:03.733,JUDER,15,6,D,7000000,4205,16646.00000000,F7000000,F7000000,39,4
020120,F7000000,1310373051,O,2.00000000,2009-06-05 00:00:00.000,2009-06-05 17:18:47.150,JUDER,17,6,F,7000000,4205,16646.00000000,D7000000,B4000000,5024,1
020348,B4000000,1030116001,O,4.00000000,2009-06-09 00:00:00.000,2009-06-09 12:05:02.317,JUDER,12,3,B,4000000,4205,16646.00000000,F7000000,D4000000,326775,1
020348,D4000000,1081104001,O,3.00000000,2009-06-09 00:00:00.000,2009-06-09 12:10:14.340,JUDER,12,3,D,4000000,4205,16646.00000000,B4000000,E4000000,312,2
020348,E4000000,1083311001,O,1.00000000,2009-06-09 00:00:00.000,2009-06-09 12:12:32.730,JUDER,12,3,E,4000000,4205,16646.00000000,D4000000,D4000000,138,3
020348,D4000000,1083321001,O,1.00000000,2009-06-09 00:00:00.000,2009-06-09 12:20:06.900,JUDER,12,3,D,4000000,4205,16646.00000000,E4000000,D5000000,454,4
020348,D5000000,1035196101,O,1.00000000,2009-06-09 00:00:00.000,2009-06-09 12:21:34.320,JUDER,12,3,D,5000000,4205,16646.00000000,D4000000,D6000000,88,5
020348,D6000000,1030016001,O,4.00000000,2009-06-09 00:00:00.000,2009-06-09 12:22:32.173,JUDER,12,3,D,6000000,4205,16646.00000000,D5000000,D6000000,58,6
020348,D6000000,1030006001,O,4.00000000,2009-06-09 00:00:00.000,2009-06-09 12:24:51.490,JUDER,12,3,D,6000000,4205,16646.00000000,D6000000,G8648000,139,7
020348,G8648000,1611261001,O,2.00000000,2009-06-09 00:00:00.000,2009-06-09 12:28:12.160,JUDER,12,3,G,8648000,4205,16646.00000000,D6000000,G8648100,201,8
020348,G8648100,1611221001,O,4.00000000,2009-06-09 00:00:00.000,2009-06-09 12:29:14.367,JUDER,12,3,G,8648100,4205,16646.00000000,G8648000,E4000000,62,9
020348,E4000000,1081084001,O,3.00000000,2009-06-09 00:00:00.000,2009-06-09 12:32:01.863,JUDER,12,3,E,4000000,4205,16646.00000000,G8648100,E5000000,167,10
020325,E5000000,1030006007,O,2.00000000,2009-06-09 00:00:00.000,2009-06-09 15:13:42.033,JUDER,15,3,E,5000000,4205,16646.00000000,E4000000,E4000000,9701,1
020369,E4000000,1081084001,O,3.00000000,2009-06-09 00:00:00.000,2009-06-09 17:10:28.957,JUDER,17,3,E,4000000,4205,16646.00000000,E5000000,E4000000,7006,1
020516,E4000000,1083311001,O,1.00000000,2009-06-10 00:00:00.000,2009-06-10 11:46:25.067,JUDER,11,4,E,4000000,4205,16646.00000000,E4000000,D4000000,66957,1
020516,D4000000,1019113101,O,3.00000000,2009-06-10 00:00:00.000,2009-06-10 11:48:47.213,JUDER,11,4,D,4000000,4205,16646.00000000,E4000000,D5000000,142,2
020516,D5000000,1087101001,O,2.00000000,2009-06-10 00:00:00.000,2009-06-10 11:53:00.453,JUDER,11,4,D,5000000,4205,16646.00000000,D4000000,D5000000,253,3
020516,D5000000,1035296101,O,1.00000000,2009-06-10 00:00:00.000,2009-06-10 11:56:43.790,JUDER,11,4,D,5000000,4205,16646.00000000,D5000000,D6000000,223,4
020516,D6000000,1030016001,O,2.00000000,2009-06-10 00:00:00.000,2009-06-10 11:57:57.067,JUDER,11,4,D,6000000,4205,16646.00000000,D5000000,D5000000,74,5
020516,D5000000,1035196101,O,1.00000000,2009-06-10 00:00:00.000,2009-06-10 11:59:00.817,JUDER,11,4,D,5000000,4205,16646.00000000,D6000000,D5000000,63,6
020516,D5000000,1038196001,O,10.00000000,2009-06-10 00:00:00.000,2009-06-10 12:02:02.293,JUDER,12,4,D,5000000,4205,16646.00000000,D5000000,D7397901,182,7
020516,D7397901,1015003101,O,2.00000000,2009-06-10 00:00:00.000,2009-06-10 12:06:50.983,JUDER,12,4,D,7397901,4205,16646.00000000,D5000000,D7000000,288,8
020516,D7000000,1010333103,O,12.00000000,2009-06-10 00:00:00.000,2009-06-10 12:12:51.390,JUDER,12,4,D,7000000,4205,16646.00000000,D7397901,G8648600,361,9
020516,G8648600,1612201001,O,4.00000000,2009-06-10 00:00:00.000,2009-06-10 12:18:43.270,JUDER,12,4,G,8648600,4205,16646.00000000,D7000000,G8608200,352,10
020516,G8608200,1612251001,O,4.00000000,2009-06-10 00:00:00.000,2009-06-10 12:20:12.283,JUDER,12,4,G,8608200,4205,16646.00000000,G8648600,D7357900,89,11
020516,D7357900,1912061001,O,6.00000000,2009-06-10 00:00:00.000,2009-06-10 12:22:34.373,JUDER,12,4,D,7357900,4205,16646.00000000,G8608200,D7307300,142,12
020516,D7307300,1090253009,O,6.00000000,2009-06-10 00:00:00.000,2009-06-10 12:24:56.123,JUDER,12,4,D,7307300,4205,16646.00000000,D7357900,D8348500,142,13
020577,D8348500,1090153059,O,4.00000000,2009-06-10 00:00:00.000,2009-06-10 15:13:02.337,JUDER,15,4,D,8348500,4205,16646.00000000,D7307300,D7307100,10086,1
020577,D7307100,1090103009,O,8.00000000,2009-06-10 00:00:00.000,2009-06-10 15:17:55.677,JUDER,15,4,D,7307100,4205,16646.00000000,D8348500,B4000000,293,2
020785,B4000000,1030116001,O,4.00000000,2009-06-12 00:00:00.000,2009-06-12 11:30:03.673,JUDER,11,6,B,4000000,4205,16646.00000000,D7307100,C4000000,159128,1
020785,C4000000,1030076001,O,4.00000000,2009-06-12 00:00:00.000,2009-06-12 11:33:29.010,JUDER,11,6,C,4000000,4205,16646.00000000,B4000000,D5000000,206,2
020785,D5000000,1087101001,O,1.00000000,2009-06-12 00:00:00.000,2009-06-12 11:38:05.550,JUDER,11,6,D,5000000,4205,16646.00000000,C4000000,D5000000,276,3
020785,D5000000,1035196101,O,2.00000000,2009-06-12 00:00:00.000,2009-06-12 11:39:35.617,JUDER,11,6,D,5000000,4205,16646.00000000,D5000000,D5000000,90,4
020785,D5000000,1035296101,O,1.00000000,2009-06-12 00:00:00.000,2009-06-12 11:41:02.023,JUDER,11,6,D,5000000,4205,16646.00000000,D5000000,E4000000,87,5
020785,E4000000,1035396101,O,1.00000000,2009-06-12 00:00:00.000,2009-06-12 11:45:45.460,JUDER,11,6,E,4000000,4205,16646.00000000,D5000000,E5000000,283,6
020785,E5000000,1310273001,O,4.00000000,2009-06-12 00:00:00.000,2009-06-12 11:46:22.603,JUDER,11,6,E,5000000,4205,16646.00000000,E4000000,D5000000,37,7
020785,D5000000,1038196001,O,4.00000000,2009-06-12 00:00:00.000,2009-06-12 11:48:22.993,JUDER,11,6,D,5000000,4205,16646.00000000,E5000000,D8308500,120,8
020785,D8308500,1910152009,O,12.00000000,2009-06-12 00:00:00.000,2009-06-12 11:50:35.667,JUDER,11,6,D,8308500,4205,16646.00000000,D5000000,B4000000,133,9
020795,B4000000,1990000021,O,4.00000000,2009-06-12 00:00:00.000,2009-06-12 12:17:23.677,JUDER,12,6,B,4000000,4205,16646.00000000,D8308500,C4000000,1608,1
020763,C4000000,1030096001,O,2.00000000,2009-06-12 00:00:00.000,2009-06-12 12:33:43.290,JUDER,12,6,C,4000000,4205,16646.00000000,B4000000,D5000000,980,1
020763,D5000000,1035296101,O,1.00000000,2009-06-12 00:00:00.000,2009-06-12 12:35:53.033,JUDER,12,6,D,5000000,4205,16646.00000000,C4000000,D6000000,130,2
020763,D6000000,1040021101,O,1.00000000,2009-06-12 00:00:00.000,2009-06-12 12:37:36.097,JUDER,12,6,D,6000000,4205,16646.00000000,D5000000,B4000000,103,3
020614,B4000000,1050105051,O,4.00000000,2009-06-12 00:00:00.000,2009-06-12 12:49:12.280,JUDER,12,6,B,4000000,4205,16646.00000000,D6000000,G4000000,696,1
020614,G4000000,1065052153,O,1.00000000,2009-06-12 00:00:00.000,2009-06-12 12:50:14.013,JUDER,12,6,G,4000000,4205,16646.00000000,B4000000,E8448500,62,2
020614,E8448500,1990000022,O,11.00000000,2009-06-12 00:00:00.000,2009-06-12 12:52:49.943,JUDER,12,6,E,8448500,4205,16646.00000000,G4000000,E4000000,155,3
020989,E4000000,1083311001,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 10:07:25.513,JUDER,10,3,E,4000000,4205,16646.00000000,E8448500,D5000000,335676,1
020989,D5000000,1087101001,O,1.00000000,2009-06-16 00:00:00.000,2009-06-16 10:08:54.627,JUDER,10,3,D,5000000,4205,16646.00000000,E4000000,D6000000,89,2
020989,D6000000,1030006001,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 10:10:11.733,JUDER,10,3,D,6000000,4205,16646.00000000,D5000000,D7000000,77,3
020989,D7000000,1010333101,O,3.00000000,2009-06-16 00:00:00.000,2009-06-16 10:12:02.773,JUDER,10,3,D,7000000,4205,16646.00000000,D6000000,E5000000,111,4
020989,E5000000,1310473051,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 10:21:26.570,JUDER,10,3,E,5000000,4205,16646.00000000,D7000000,D8398600,564,5
020989,D8398600,1098062009,O,8.00000000,2009-06-16 00:00:00.000,2009-06-16 10:25:11.347,JUDER,10,3,D,8398600,4205,16646.00000000,E5000000,D8348800,225,6
020989,D8348800,1098962009,O,1.00000000,2009-06-16 00:00:00.000,2009-06-16 10:33:10.547,JUDER,10,3,D,8348800,4205,16646.00000000,D8398600,D8308500,479,7
020989,D8308500,1910152009,O,6.00000000,2009-06-16 00:00:00.000,2009-06-16 10:38:22.507,JUDER,10,3,D,8308500,4205,16646.00000000,D8348800,E8448201,312,8
020989,E8448201,1099000008,O,12.00000000,2009-06-16 00:00:00.000,2009-06-16 10:55:24.920,JUDER,10,3,E,8448201,4205,16646.00000000,D8308500,E5000000,1022,9
020989,E5000000,1030006005,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 10:59:25.243,JUDER,10,3,E,5000000,4205,16646.00000000,E8448201,E4000000,241,10
020993,E4000000,1083311001,O,1.00000000,2009-06-16 00:00:00.000,2009-06-16 11:39:13.437,JUDER,11,3,E,4000000,4205,16646.00000000,E5000000,D4000000,2388,1
020993,D4000000,1081104001,O,1.00000000,2009-06-16 00:00:00.000,2009-06-16 11:41:50.977,JUDER,11,3,D,4000000,4205,16646.00000000,E4000000,E5000000,157,2
020993,E5000000,1030006005,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 11:43:04.973,JUDER,11,3,E,5000000,4205,16646.00000000,D4000000,D6000000,74,3
020993,D6000000,1030016001,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 11:44:22.630,JUDER,11,3,D,6000000,4205,16646.00000000,E5000000,G8648201,78,4
020993,G8648201,1611181001,O,4.00000000,2009-06-16 00:00:00.000,2009-06-16 12:00:22.180,JUDER,12,3,G,8648201,4205,16646.00000000,D6000000,C4000000,960,5
020993,C4000000,1097062009,O,8.00000000,2009-06-16 00:00:00.000,2009-06-16 12:06:18.300,JUDER,12,3,C,4000000,4205,16646.00000000,G8648201,D6000000,356,6
020993,D6000000,1040021101,O,3.00000000,2009-06-16 00:00:00.000,2009-06-16 12:08:27.100,JUDER,12,3,D,6000000,4205,16646.00000000,C4000000,D8348600,129,7
020993,D8348600,1090173009,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 12:10:35.230,JUDER,12,3,D,8348600,4205,16646.00000000,D6000000,D7357900,128,8
008878,D7357900,1912061001,O,6.00000000,2009-06-16 00:00:00.000,2009-06-16 12:13:11.053,JUDER,12,3,D,7357900,4205,16646.00000000,D8348600,D4000000,156,1
021026,D4000000,1019113101,O,1.00000000,2009-06-16 00:00:00.000,2009-06-16 12:25:35.103,JUDER,12,3,D,4000000,4205,16646.00000000,D7357900,C4000000,744,1
021026,C4000000,1030096001,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 12:30:28.620,JUDER,12,3,C,4000000,4205,16646.00000000,D4000000,D4000000,293,2
021026,D4000000,1083321001,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 12:33:21.457,JUDER,12,3,D,4000000,4205,16646.00000000,C4000000,E4000000,173,3
021026,E4000000,1035396101,O,1.00000000,2009-06-16 00:00:00.000,2009-06-16 12:38:46.807,JUDER,12,3,E,4000000,4205,16646.00000000,D4000000,E4000000,325,4
021026,E4000000,1081084001,O,4.00000000,2009-06-16 00:00:00.000,2009-06-16 12:42:57.050,JUDER,12,3,E,4000000,4205,16646.00000000,E4000000,D4000000,251,5
021026,D4000000,1081104001,O,1.00000000,2009-06-16 00:00:00.000,2009-06-16 12:45:53.023,JUDER,12,3,D,4000000,4205,16646.00000000,E4000000,D8358100,176,6
021026,D8358100,1912041001,O,6.00000000,2009-06-16 00:00:00.000,2009-06-16 12:47:23.857,JUDER,12,3,D,8358100,4205,16646.00000000,D4000000,D8348800,90,7
021026,D8348800,1098962009,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 12:48:20.667,JUDER,12,3,D,8348800,4205,16646.00000000,D8358100,D8308200,57,8
021026,D8308200,1095152009,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 12:49:24.953,JUDER,12,3,D,8308200,4205,16646.00000000,D8348800,D6000000,64,9
021026,D6000000,1042001101,O,1.00000000,2009-06-16 00:00:00.000,2009-06-16 12:50:13.193,JUDER,12,3,D,6000000,4205,16646.00000000,D8308200,E5000000,49,10
021056,E5000000,1310373001,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 13:00:28.093,JUDER,13,3,E,5000000,4205,16646.00000000,D6000000,F4000000,615,1
021056,F4000000,1050015051,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 13:00:47.233,JUDER,13,3,F,4000000,4205,16646.00000000,E5000000,D7357900,19,2
011806-1,D7357900,1912061001,O,12.00000000,2009-06-16 00:00:00.000,2009-06-16 13:08:53.520,JUDER,13,3,D,7357900,4205,16646.00000000,F4000000,F8508200,486,1
021052,F8508200,1038396001,O,2.00000000,2009-06-16 00:00:00.000,2009-06-16 13:10:24.963,JUDER,13,3,F,8508200,4205,16646.00000000,D7357900,E7447800,91,1
021052,E7447800,1096061009,O,4.00000000,2009-06-16 00:00:00.000,2009-06-16 13:11:02.733,JUDER,13,3,E,7447800,4205,16646.00000000,F8508200,D8358402,38,2
021004,D8358402,1910152017,O,6.00000000,2009-06-16 00:00:00.000,2009-06-16 13:16:23.787,JUDER,13,3,D,8358402,4205,16646.00000000,E7447800,D4000000,321,1
